date,crop_type,growth_stage,temp_max,temp_min,humidity,wind_speed,solar_radiation,rainfall,soil_type,soil_moisture,field_area_ha,irrigation_method,water_need_mm
2023-12-08,tomato,development,21.5,11.1,58.7,4.7,10.5,0.0,loam,10.0,24.5,drip,0.36
2023-12-09,tomato,development,20.0,6.3,60.2,2.7,8.7,0.0,loam,10.0,24.5,drip,0.25
2023-12-10,tomato,development,14.5,3.7,64.6,3.8,4.2,2.0,loam,10.0,24.5,drip,0.0
2023-12-11,tomato,development,17.5,5.9,77.2,4.3,7.8,15.6,loam,12.4,24.5,drip,0.0
2023-12-12,tomato,development,17.7,7.8,50.4,2.5,9.2,0.0,loam,11.1,24.5,drip,0.26
2023-12-13,tomato,development,18.6,3.8,72.4,1.2,12.1,0.0,loam,10.0,24.5,drip,0.19
2023-12-14,tomato,development,11.8,-2.0,84.4,0.4,4.5,0.0,loam,10.0,24.5,drip,0.03
2023-12-15,tomato,development,18.5,8.1,81.9,2.3,10.2,0.0,loam,10.0,24.5,drip,0.17
2023-12-16,tomato,development,18.8,9.2,66.7,3.3,8.0,0.0,loam,10.0,24.5,drip,0.2
2023-12-17,tomato,development,17.9,5.9,53.8,2.7,10.6,0.0,loam,10.0,24.5,drip,0.27
2023-12-18,tomato,development,17.7,6.5,70.2,4.8,13.5,0.0,loam,10.0,24.5,drip,0.23
2023-12-19,tomato,development,22.7,9.5,75.3,0.6,4.0,0.0,loam,10.0,24.5,drip,0.05
2023-12-20,tomato,development,15.9,2.1,73.7,1.2,4.4,17.5,loam,13.7,24.5,drip,0.0
2023-12-21,tomato,mid_season,15.9,6.3,64.7,2.8,4.2,0.0,loam,12.2,24.5,drip,0.21
2023-12-22,tomato,mid_season,19.9,10.8,95.0,1.1,3.5,15.9,loam,14.9,24.5,drip,0.0
2023-12-23,tomato,mid_season,16.7,2.4,63.1,1.6,6.9,0.0,loam,13.2,24.5,drip,0.27
2023-12-24,tomato,mid_season,13.2,3.0,69.5,4.7,13.3,0.0,loam,11.5,24.5,drip,0.32
2023-12-25,tomato,mid_season,20.5,9.1,69.0,5.5,4.0,0.0,loam,10.3,24.5,drip,0.34
2023-12-26,tomato,mid_season,20.5,5.0,78.8,5.0,9.4,0.0,loam,10.0,24.5,drip,0.31
2023-12-27,tomato,mid_season,17.9,9.9,76.3,4.6,12.0,0.0,loam,10.0,24.5,drip,0.33
2023-12-28,tomato,mid_season,11.0,-2.0,66.5,1.7,12.1,0.4,loam,10.0,24.5,drip,0.0
2023-12-29,tomato,mid_season,16.0,7.5,69.2,3.2,6.1,0.0,loam,10.0,24.5,drip,0.24
2023-12-30,tomato,mid_season,20.6,12.3,93.2,2.5,7.6,3.2,loam,10.0,24.5,drip,0.0
2023-12-31,tomato,mid_season,16.0,5.6,79.5,0.6,6.2,0.0,loam,10.0,24.5,drip,0.12
2024-01-01,tomato,mid_season,12.4,4.2,72.4,1.9,4.0,0.0,loam,10.0,24.5,drip,0.12
2024-01-02,tomato,mid_season,15.9,-0.1,86.1,0.5,12.2,3.4,loam,10.0,24.5,drip,0.0
2024-01-03,tomato,mid_season,16.6,8.2,79.1,1.8,6.8,0.0,loam,10.0,24.5,drip,0.18
2024-01-04,tomato,mid_season,17.8,9.1,80.3,7.0,8.6,0.0,loam,10.0,24.5,drip,0.23
2024-01-05,tomato,mid_season,15.4,6.1,58.2,1.0,10.5,0.4,loam,10.0,24.5,drip,0.0
2024-01-06,tomato,mid_season,13.9,0.2,81.4,1.0,8.9,0.0,loam,10.0,24.5,drip,0.16
2024-01-07,tomato,mid_season,18.6,6.0,77.5,5.6,10.1,0.0,loam,10.0,24.5,drip,0.28
2024-01-08,tomato,mid_season,16.6,6.9,62.0,3.9,10.3,0.0,loam,10.0,24.5,drip,0.39
2024-01-09,tomato,mid_season,14.9,1.0,67.3,0.3,7.4,0.0,loam,10.0,24.5,drip,0.13
2024-01-10,tomato,mid_season,19.4,8.4,95.0,2.3,6.6,35.4,loam,19.5,24.5,drip,0.0
2024-01-11,tomato,mid_season,16.1,3.9,62.2,3.9,12.1,0.0,loam,18.4,24.5,drip,2.91
2024-01-12,tomato,mid_season,17.0,1.8,75.4,2.3,9.5,0.0,loam,17.7,24.5,drip,1.5
2024-01-13,tomato,mid_season,18.9,9.3,64.3,2.2,15.6,0.0,loam,16.1,24.5,drip,1.8
2024-01-14,tomato,mid_season,19.5,8.0,69.2,5.1,5.2,0.0,loam,13.6,24.5,drip,0.57
2024-01-15,tomato,mid_season,18.2,3.3,81.2,6.1,4.9,0.0,loam,11.4,24.5,drip,0.17
2024-01-16,tomato,mid_season,16.2,1.4,75.3,0.3,6.2,0.0,loam,10.7,24.5,drip,0.11
2024-01-17,tomato,mid_season,18.7,7.2,76.0,3.5,14.2,1.0,loam,10.0,24.5,drip,0.0
2024-01-18,tomato,mid_season,16.1,0.8,81.4,2.1,8.8,0.0,loam,10.0,24.5,drip,0.2
2024-01-19,tomato,mid_season,18.7,9.3,76.5,3.0,9.4,0.0,loam,10.0,24.5,drip,0.26
2024-01-20,tomato,mid_season,18.6,5.8,84.7,1.7,8.2,0.0,loam,10.0,24.5,drip,0.18
2024-01-21,tomato,mid_season,16.0,3.2,72.9,2.5,5.1,0.0,loam,10.0,24.5,drip,0.18
2024-01-22,tomato,mid_season,16.4,0.6,56.9,3.7,8.8,4.5,loam,10.0,24.5,drip,0.0
2024-01-23,tomato,mid_season,19.7,3.7,68.7,8.5,7.6,0.0,loam,10.0,24.5,drip,0.39
2024-01-24,tomato,mid_season,17.5,5.7,95.0,1.0,5.7,20.7,loam,14.3,24.5,drip,0.0
2024-01-25,tomato,mid_season,13.6,0.0,58.4,2.0,9.7,0.0,loam,11.8,24.5,drip,0.27
2024-01-26,tomato,mid_season,14.0,1.8,70.4,4.7,14.0,0.0,loam,11.3,24.5,drip,0.37
2024-01-27,tomato,mid_season,13.9,-0.3,95.0,2.3,3.1,8.0,loam,12.4,24.5,drip,0.0
2024-01-28,tomato,mid_season,13.9,3.8,63.2,8.6,10.7,0.0,loam,11.5,24.5,drip,0.33
2024-01-29,tomato,mid_season,16.0,3.7,95.0,5.6,1.9,11.8,loam,13.0,24.5,drip,0.0
2024-01-30,tomato,mid_season,20.0,11.9,95.0,1.2,6.3,7.0,loam,13.3,24.5,drip,0.0
2024-01-31,tomato,mid_season,19.7,11.2,85.3,1.1,5.2,26.9,loam,19.2,24.5,drip,0.0
2024-02-01,tomato,mid_season,13.0,1.2,95.0,0.5,3.8,7.3,loam,20.1,24.5,drip,0.0
2024-02-02,tomato,mid_season,15.5,2.1,73.5,0.9,4.0,0.0,loam,19.6,24.5,drip,0.67
2024-02-03,tomato,mid_season,12.5,1.1,74.5,4.6,4.0,0.0,loam,18.3,24.5,drip,1.06
2024-02-04,tomato,mid_season,12.3,-2.0,85.8,1.2,3.5,6.6,loam,18.7,24.5,drip,0.0
2024-02-05,tomato,mid_season,18.1,6.4,61.1,3.8,5.1,0.0,loam,17.3,24.5,drip,1.84
2024-02-06,tomato,mid_season,21.4,9.5,81.1,4.7,9.2,0.0,loam,15.0,24.5,drip,0.83
2024-02-07,tomato,mid_season,17.5,3.9,62.2,1.1,7.8,0.0,loam,13.3,24.5,drip,0.35
2024-02-08,tomato,late_season,12.2,1.1,59.7,6.3,12.5,0.0,loam,12.6,24.5,drip,0.25
2024-02-09,tomato,late_season,12.2,4.1,58.4,1.2,13.1,0.0,loam,11.8,24.5,drip,0.19
2024-02-10,tomato,late_season,16.6,1.9,74.5,2.0,11.0,0.0,loam,10.0,24.5,drip,0.16
2024-02-11,tomato,late_season,20.1,4.9,66.5,1.5,10.0,0.0,loam,10.0,24.5,drip,0.16
2024-02-12,tomato,late_season,21.4,8.5,85.7,3.5,5.2,10.5,loam,11.0,24.5,drip,0.0
2024-02-13,tomato,late_season,17.3,3.9,66.9,2.5,10.4,0.0,loam,10.0,24.5,drip,0.22
2024-02-14,tomato,late_season,19.0,9.7,95.0,3.8,3.1,5.5,loam,11.1,24.5,drip,0.0
2024-02-15,tomato,late_season,23.8,13.5,77.1,2.0,7.6,0.0,loam,10.0,24.5,drip,0.16
2024-02-16,tomato,late_season,16.6,5.2,78.6,3.0,4.6,0.0,loam,10.0,24.5,drip,0.1
2024-02-17,tomato,late_season,18.4,9.2,63.4,3.9,14.0,0.0,loam,10.0,24.5,drip,0.31
2024-02-18,tomato,late_season,28.4,18.8,83.8,3.9,4.7,11.7,loam,12.7,24.5,drip,0.0
2024-02-19,tomato,late_season,23.4,14.9,89.2,4.7,1.9,19.8,loam,17.0,24.5,drip,0.0
2024-02-20,tomato,late_season,18.3,5.5,67.8,1.5,11.0,0.0,loam,16.4,24.5,drip,0.98
2024-02-21,tomato,late_season,21.9,10.4,67.0,2.6,6.0,0.0,loam,14.3,24.5,drip,0.49
2024-02-22,tomato,late_season,21.3,6.5,69.0,1.0,5.8,0.0,loam,13.2,24.5,drip,0.14
2022-12-17,rice,initial,18.0,5.5,87.7,5.3,4.2,9.7,clay_loam,36.0,48.7,drip,0.0
2022-12-18,rice,initial,11.6,-0.3,92.1,1.5,7.0,16.5,clay_loam,39.9,48.7,drip,0.0
2022-12-19,rice,initial,19.3,8.2,62.6,2.4,9.2,2.0,clay_loam,39.5,48.7,drip,1.12
2022-12-20,rice,initial,18.7,3.1,59.6,0.7,10.7,4.1,clay_loam,39.7,48.7,drip,0.0
2022-12-21,rice,initial,13.3,4.0,61.7,0.3,8.6,0.0,clay_loam,37.3,48.7,drip,1.45
2022-12-22,rice,initial,16.3,3.3,67.8,3.7,11.1,0.0,clay_loam,35.0,48.7,drip,3.07
2022-12-23,rice,initial,10.3,-2.0,83.1,4.6,6.1,0.0,clay_loam,34.3,48.7,drip,1.19
2022-12-24,rice,initial,17.6,5.4,95.0,3.6,7.6,8.5,clay_loam,35.1,48.7,drip,0.0
2022-12-25,rice,initial,18.3,9.8,67.2,2.8,10.2,0.0,clay_loam,34.5,48.7,drip,3.22
2022-12-26,rice,initial,18.6,9.3,81.7,5.0,6.8,9.8,clay_loam,35.1,48.7,drip,0.0
2022-12-27,rice,initial,16.9,5.3,81.5,3.5,11.6,0.0,clay_loam,34.0,48.7,drip,2.49
2022-12-28,rice,initial,14.4,6.4,85.5,2.9,9.7,0.0,clay_loam,33.4,48.7,drip,1.74
2022-12-29,rice,initial,13.5,2.9,86.4,6.5,6.6,0.0,clay_loam,32.0,48.7,drip,1.25
2022-12-30,rice,initial,17.2,8.6,66.0,6.3,5.6,0.0,clay_loam,30.8,48.7,drip,3.32
2022-12-31,rice,initial,18.3,2.3,95.0,6.4,2.2,7.4,clay_loam,32.0,48.7,drip,0.0
2023-01-01,rice,initial,22.2,7.3,68.1,1.4,6.3,0.0,clay_loam,31.5,48.7,drip,1.83
2023-01-02,rice,initial,22.1,12.8,64.0,1.6,16.3,0.0,clay_loam,29.7,48.7,drip,4.18
2023-01-03,rice,initial,14.9,4.2,74.9,3.8,5.1,0.0,clay_loam,28.8,48.7,drip,1.75
2023-01-04,rice,initial,17.2,6.6,95.0,4.2,5.9,32.0,clay_loam,37.1,48.7,drip,0.0
2023-01-05,rice,initial,16.0,8.0,82.5,2.9,5.2,0.0,clay_loam,36.0,48.7,drip,1.3
2023-01-06,rice,initial,16.3,4.4,93.6,5.5,11.2,0.0,clay_loam,34.1,48.7,drip,1.4
2023-01-07,rice,development,16.5,2.4,95.0,2.1,2.1,9.0,clay_loam,35.4,48.7,drip,0.0
2023-01-08,rice,development,15.9,4.8,81.8,1.1,7.5,9.3,clay_loam,36.0,48.7,drip,0.0
2023-01-09,rice,development,19.0,6.9,84.3,1.7,13.0,0.9,clay_loam,34.9,48.7,drip,1.6
2023-01-10,rice,development,15.2,1.4,71.0,6.5,9.8,0.0,clay_loam,34.4,48.7,drip,3.09
2023-01-11,rice,development,13.2,-2.0,71.1,2.2,5.5,0.0,clay_loam,33.3,48.7,drip,1.45
2023-01-12,rice,development,14.7,0.2,73.2,2.4,6.5,0.0,clay_loam,32.6,48.7,drip,1.86
2023-01-13,rice,development,12.2,-1.8,86.1,1.5,4.3,0.0,clay_loam,31.4,48.7,drip,0.64
2023-01-14,rice,development,17.2,8.4,72.5,3.0,9.2,0.0,clay_loam,30.8,48.7,drip,2.74
2023-01-15,rice,development,12.9,-1.5,95.0,2.4,6.0,8.1,clay_loam,32.6,48.7,drip,0.0
2023-01-16,rice,development,16.5,3.3,75.5,0.9,5.3,0.0,clay_loam,31.5,48.7,drip,1.16
2023-01-17,rice,development,16.1,7.7,81.5,1.3,2.6,35.5,clay_loam,40.7,48.7,drip,0.0
2023-01-18,rice,development,17.8,4.5,70.2,3.3,4.0,0.0,clay_loam,39.6,48.7,drip,1.99
2023-01-19,rice,development,20.4,7.3,63.2,3.1,7.5,0.0,clay_loam,38.2,48.7,drip,3.58
2023-01-20,rice,development,13.6,0.2,80.5,1.1,4.9,0.0,clay_loam,35.8,48.7,drip,0.96
2023-01-21,rice,development,21.4,12.9,84.9,1.7,5.6,0.0,clay_loam,34.7,48.7,drip,1.19
2023-01-22,rice,development,14.0,4.0,75.9,3.4,11.1,0.0,clay_loam,33.9,48.7,drip,2.76
2023-01-23,rice,development,13.7,-0.9,72.3,2.6,14.8,1.4,clay_loam,31.9,48.7,drip,1.6
2023-01-24,rice,development,18.0,3.7,75.1,1.6,12.2,0.0,clay_loam,30.3,48.7,drip,2.64
2023-01-25,rice,development,20.0,4.2,95.0,2.3,6.8,7.2,clay_loam,30.4,48.7,drip,0.0
2023-01-26,rice,development,18.2,6.9,64.0,2.3,12.3,2.8,clay_loam,29.4,48.7,drip,0.76
2023-01-27,rice,development,16.3,2.5,86.1,4.1,11.1,0.0,clay_loam,28.1,48.7,drip,2.39
2023-01-28,rice,development,10.6,-0.6,78.2,0.8,4.8,0.0,clay_loam,27.1,48.7,drip,0.69
2023-01-29,rice,development,18.3,3.6,64.6,10.4,4.0,0.0,clay_loam,26.3,48.7,drip,3.49
2023-01-30,rice,development,22.8,8.5,54.5,2.3,10.4,2.4,clay_loam,25.7,48.7,drip,0.79
2023-01-31,rice,development,15.0,5.0,95.0,3.6,8.4,12.4,clay_loam,27.6,48.7,drip,0.0
2023-02-01,rice,development,16.1,4.8,67.4,3.6,4.0,0.0,clay_loam,27.0,48.7,drip,2.22
2023-02-02,rice,development,20.2,8.4,76.0,2.5,8.7,0.0,clay_loam,24.8,48.7,drip,1.79
2023-02-03,rice,development,16.3,0.5,60.3,1.3,8.0,0.0,clay_loam,23.0,48.7,drip,0.95
2023-02-04,rice,development,21.6,6.4,66.7,2.0,11.0,0.0,clay_loam,22.3,48.7,drip,1.33
2023-02-05,rice,development,18.6,7.5,61.4,1.9,8.0,0.0,clay_loam,21.3,48.7,drip,0.94
2023-02-06,rice,development,18.5,8.1,95.0,5.9,3.1,10.2,clay_loam,23.7,48.7,drip,0.0
2023-02-07,rice,development,19.1,6.3,77.5,3.5,12.2,0.0,clay_loam,21.4,48.7,drip,1.06
2023-02-08,rice,development,18.8,9.0,95.0,0.9,9.7,0.0,clay_loam,18.9,48.7,drip,0.17
2023-02-09,rice,development,16.8,1.7,84.6,0.7,4.0,27.1,clay_loam,26.4,48.7,drip,0.0
2023-02-10,rice,development,21.5,12.7,71.0,6.6,9.4,1.2,clay_loam,25.7,48.7,drip,2.04
2023-02-11,rice,mid_season,19.5,10.9,94.2,1.5,8.5,0.0,clay_loam,24.6,48.7,drip,1.24
2023-02-12,rice,mid_season,17.9,8.5,79.3,3.7,6.2,0.0,clay_loam,23.6,48.7,drip,1.43
2023-02-13,rice,mid_season,15.6,5.6,68.7,4.0,6.9,0.0,clay_loam,22.7,48.7,drip,1.32
2023-02-14,rice,mid_season,16.8,7.0,50.7,3.6,9.7,0.0,clay_loam,22.2,48.7,drip,2.02
2023-02-15,rice,mid_season,23.3,13.6,74.3,2.7,4.0,0.0,clay_loam,20.8,48.7,drip,0.58
2023-02-16,rice,mid_season,19.2,5.1,81.8,3.8,5.7,0.0,clay_loam,18.4,48.7,drip,0.19
2023-02-17,rice,mid_season,18.2,9.7,81.2,2.0,5.3,6.3,clay_loam,18.0,48.7,drip,0.0
2023-02-18,rice,mid_season,23.6,8.7,69.4,3.1,9.2,0.0,clay_loam,16.0,48.7,drip,0.41
2023-02-19,rice,mid_season,23.2,14.9,57.2,2.6,12.9,0.0,clay_loam,16.0,48.7,drip,0.59
2023-02-20,rice,mid_season,18.3,4.3,60.4,0.3,6.9,0.0,clay_loam,16.0,48.7,drip,0.16
2023-02-21,rice,mid_season,18.5,9.8,79.3,1.0,7.5,18.3,clay_loam,19.5,48.7,drip,0.0
2023-02-22,rice,mid_season,18.1,5.2,93.7,1.3,6.8,8.3,clay_loam,21.0,48.7,drip,0.0
2023-02-23,rice,mid_season,20.0,8.6,63.2,0.8,12.5,0.0,clay_loam,19.3,48.7,drip,0.39
2023-02-24,rice,mid_season,17.1,6.9,63.8,1.1,14.0,0.0,clay_loam,18.1,48.7,drip,0.42
2023-02-25,rice,mid_season,20.4,5.0,52.9,4.4,13.7,0.0,clay_loam,17.5,48.7,drip,0.53
2023-02-26,rice,mid_season,21.3,8.7,76.8,3.5,18.4,0.0,clay_loam,16.0,48.7,drip,0.5
2023-02-27,rice,mid_season,15.2,6.3,64.1,3.7,9.8,0.6,clay_loam,16.0,48.7,drip,0.0
2023-02-28,rice,mid_season,21.2,9.8,67.8,1.1,8.7,0.0,clay_loam,16.0,48.7,drip,0.23
2023-03-01,rice,mid_season,16.6,6.2,84.0,4.2,13.0,5.0,clay_loam,16.1,48.7,drip,0.0
2023-03-02,rice,mid_season,22.1,13.9,93.8,2.4,8.4,0.0,clay_loam,16.0,48.7,drip,0.19
2023-03-03,rice,mid_season,16.8,4.0,54.3,2.6,14.6,0.0,clay_loam,16.0,48.7,drip,0.39
2023-03-04,rice,mid_season,22.6,12.6,53.6,3.0,14.6,0.0,clay_loam,16.0,48.7,drip,0.63
2023-03-05,rice,mid_season,23.2,13.3,78.3,2.0,15.4,0.0,clay_loam,16.0,48.7,drip,0.46
2023-03-06,rice,mid_season,22.2,9.1,61.3,2.5,13.1,0.0,clay_loam,16.0,48.7,drip,0.47
2023-03-07,rice,mid_season,20.0,9.6,72.4,1.6,15.1,0.0,clay_loam,16.0,48.7,drip,0.37
2023-03-08,rice,mid_season,24.2,13.9,95.0,2.2,7.2,14.6,clay_loam,19.6,48.7,drip,0.0
2023-03-09,rice,mid_season,25.5,10.6,92.2,1.1,6.7,14.0,clay_loam,21.5,48.7,drip,0.0
2023-03-10,rice,mid_season,15.5,3.8,68.2,1.0,18.4,0.0,clay_loam,20.0,48.7,drip,0.85
2023-03-11,rice,mid_season,21.6,6.9,55.0,5.9,15.1,0.0,clay_loam,18.7,48.7,drip,0.7
2023-03-12,rice,mid_season,21.0,5.3,63.0,2.3,13.6,0.0,clay_loam,17.9,48.7,drip,0.41
2023-03-13,rice,mid_season,23.6,15.1,73.1,1.0,7.8,17.2,clay_loam,21.8,48.7,drip,0.0
2023-03-14,rice,mid_season,18.1,9.9,55.2,5.3,9.6,0.0,clay_loam,20.6,48.7,drip,1.61
2023-03-15,rice,mid_season,18.2,2.2,73.0,7.7,11.1,0.0,clay_loam,19.6,48.7,drip,0.66
2023-03-16,rice,mid_season,22.6,6.8,75.3,2.0,15.0,0.0,clay_loam,17.3,48.7,drip,0.45
2023-03-17,rice,mid_season,21.8,7.4,71.1,1.6,14.8,0.0,clay_loam,16.0,48.7,drip,0.38
2023-03-18,rice,mid_season,20.6,6.5,59.1,0.6,14.7,0.0,clay_loam,16.0,48.7,drip,0.36
2023-03-19,rice,mid_season,21.1,10.4,41.4,2.0,15.1,0.0,clay_loam,16.0,48.7,drip,0.51
2023-03-20,rice,mid_season,21.3,6.1,70.5,7.8,18.9,0.0,clay_loam,16.0,48.7,drip,0.56
2023-03-21,rice,mid_season,21.2,9.0,52.2,7.3,11.9,0.0,clay_loam,16.0,48.7,drip,0.65
2023-03-22,rice,mid_season,24.7,12.3,51.9,0.6,15.4,0.0,clay_loam,16.0,48.7,drip,0.48
2023-03-23,rice,mid_season,23.4,8.8,72.0,3.1,13.9,0.0,clay_loam,16.0,48.7,drip,0.42
2023-03-24,rice,mid_season,25.1,13.8,58.3,2.3,16.1,0.0,clay_loam,16.0,48.7,drip,0.64
2023-03-25,rice,mid_season,25.0,11.5,62.0,1.9,12.6,0.0,clay_loam,16.0,48.7,drip,0.53
2023-03-26,rice,mid_season,23.8,7.8,61.7,0.4,13.0,0.0,clay_loam,16.0,48.7,drip,0.33
2023-03-27,rice,mid_season,32.3,24.2,60.3,2.2,17.4,3.8,clay_loam,16.0,48.7,drip,0.0
2023-03-28,rice,mid_season,23.1,11.1,65.7,4.4,12.2,0.0,clay_loam,16.0,48.7,drip,0.49
2023-03-29,rice,mid_season,26.4,15.6,55.4,1.6,12.3,0.0,clay_loam,16.0,48.7,drip,0.47
2023-03-30,rice,mid_season,19.7,10.9,78.8,1.4,8.4,16.0,clay_loam,18.6,48.7,drip,0.0
2023-03-31,rice,mid_season,30.7,18.5,56.2,1.6,12.8,0.0,clay_loam,17.4,48.7,drip,0.51
2023-04-01,rice,late_season,25.1,16.4,68.4,0.6,16.8,0.0,clay_loam,16.0,48.7,drip,0.37
2023-04-02,rice,late_season,25.3,10.0,56.7,0.6,18.6,0.0,clay_loam,16.0,48.7,drip,0.45
2023-04-03,rice,late_season,24.2,12.1,49.8,1.0,23.9,0.0,clay_loam,16.0,48.7,drip,0.65
2023-04-04,rice,late_season,30.9,16.8,56.2,1.6,15.6,0.0,clay_loam,16.0,48.7,drip,0.45
2023-04-05,rice,late_season,24.6,16.2,63.0,3.2,17.8,0.0,clay_loam,16.0,48.7,drip,0.51
2023-04-06,rice,late_season,24.6,11.0,40.3,4.5,15.6,0.0,clay_loam,16.0,48.7,drip,0.58
2023-04-07,rice,late_season,34.3,24.1,55.4,0.6,6.6,9.6,clay_loam,17.0,48.7,drip,0.0
2023-04-08,rice,late_season,29.4,20.4,60.5,2.7,21.6,0.0,clay_loam,16.5,48.7,drip,0.67
2023-04-09,rice,late_season,20.8,7.4,45.5,1.4,19.8,0.0,clay_loam,16.0,48.7,drip,0.46
2023-04-10,rice,late_season,32.0,21.0,53.1,4.8,18.3,0.0,clay_loam,16.0,48.7,drip,0.84
2023-04-11,rice,late_season,24.9,9.3,57.9,3.7,13.8,1.0,clay_loam,16.0,48.7,drip,0.0
2023-04-12,rice,late_season,26.4,11.3,52.1,4.0,16.0,0.0,clay_loam,16.0,48.7,drip,0.56
2023-04-13,rice,late_season,29.3,17.8,46.4,3.8,18.3,0.0,clay_loam,16.0,48.7,drip,0.71
2023-04-14,rice,late_season,29.9,17.4,53.4,1.0,22.3,0.0,clay_loam,16.0,48.7,drip,0.54
2023-04-15,rice,late_season,27.1,19.0,89.6,6.3,13.5,5.8,clay_loam,16.0,48.7,drip,0.0
2024-08-16,tomato,initial,38.3,28.2,51.8,2.2,22.7,0.0,clay_loam,22.0,28.7,center_pivot,2.2
2024-08-17,tomato,initial,40.0,24.9,54.7,1.9,26.9,0.0,clay_loam,20.6,28.7,center_pivot,1.7
2024-08-18,tomato,initial,38.8,23.3,54.5,1.7,28.3,0.0,clay_loam,19.1,28.7,center_pivot,0.71
2024-08-19,tomato,initial,39.9,28.3,52.3,4.0,25.7,0.0,clay_loam,16.7,28.7,center_pivot,0.78
2024-08-20,tomato,initial,36.2,27.9,43.2,1.7,22.3,0.0,clay_loam,16.0,28.7,center_pivot,0.6
2024-08-21,tomato,initial,39.9,31.2,49.3,3.8,24.2,0.0,clay_loam,16.0,28.7,center_pivot,0.66
2024-08-22,tomato,initial,38.5,26.9,56.1,1.3,28.2,0.0,clay_loam,16.0,28.7,center_pivot,0.65
2024-08-23,tomato,initial,44.2,32.0,50.6,4.2,28.3,0.0,clay_loam,16.0,28.7,center_pivot,0.82
2024-08-24,tomato,initial,34.8,24.1,47.1,2.8,29.4,0.0,clay_loam,16.0,28.7,center_pivot,0.69
2024-08-25,tomato,initial,37.1,27.2,46.1,1.8,24.3,0.0,clay_loam,16.0,28.7,center_pivot,0.66
2024-08-26,tomato,initial,37.9,24.9,45.2,1.6,26.9,0.0,clay_loam,16.0,28.7,center_pivot,0.67
2024-08-27,tomato,initial,28.3,17.4,38.4,2.4,26.2,0.0,clay_loam,16.0,28.7,center_pivot,0.48
2024-08-28,tomato,initial,34.6,22.1,55.3,1.4,27.1,0.0,clay_loam,16.0,28.7,center_pivot,0.67
2024-08-29,tomato,initial,33.8,17.9,55.5,3.1,27.6,0.0,clay_loam,16.0,28.7,center_pivot,0.66
2024-08-30,tomato,initial,34.0,24.1,42.1,1.4,23.0,0.0,clay_loam,16.0,28.7,center_pivot,0.48
2024-08-31,tomato,initial,35.1,20.4,62.7,1.3,21.9,0.0,clay_loam,16.0,28.7,center_pivot,0.37
2024-09-01,tomato,initial,34.5,22.6,27.1,5.0,24.8,0.0,clay_loam,16.0,28.7,center_pivot,0.88
2024-09-02,tomato,initial,32.5,16.9,40.1,2.0,25.2,0.0,clay_loam,16.0,28.7,center_pivot,0.61
2024-09-03,tomato,initial,35.1,25.2,37.6,4.0,27.1,1.1,clay_loam,16.0,28.7,center_pivot,0.0
2024-09-04,tomato,initial,33.1,18.2,48.7,9.1,25.3,0.0,clay_loam,16.0,28.7,center_pivot,0.87
2024-09-05,tomato,initial,34.9,21.2,59.7,1.2,21.7,0.0,clay_loam,16.0,28.7,center_pivot,0.41
2024-09-06,tomato,development,33.2,23.9,39.8,4.2,20.5,1.7,clay_loam,16.0,28.7,center_pivot,0.0
2024-09-07,tomato,development,36.8,22.5,46.6,0.3,27.2,0.0,clay_loam,16.0,28.7,center_pivot,0.72
2024-09-08,tomato,development,35.1,24.2,42.6,4.8,24.7,1.1,clay_loam,16.0,28.7,center_pivot,0.0
2024-09-09,tomato,development,29.7,13.9,46.6,1.5,18.0,11.5,clay_loam,18.1,28.7,center_pivot,0.0
2024-09-10,tomato,development,34.6,26.0,55.3,2.6,21.4,1.4,clay_loam,16.2,28.7,center_pivot,0.0
2024-09-11,tomato,development,37.8,28.9,47.2,3.2,21.6,3.1,clay_loam,16.0,28.7,center_pivot,0.0
2024-09-12,tomato,development,35.1,21.5,56.4,3.5,28.7,4.7,clay_loam,16.0,28.7,center_pivot,0.0
2024-09-13,tomato,development,36.0,21.9,39.6,1.6,20.5,0.0,clay_loam,16.0,28.7,center_pivot,0.68
2024-09-14,tomato,development,32.0,18.2,43.1,2.0,24.9,0.0,clay_loam,16.0,28.7,center_pivot,0.75
2024-09-15,tomato,development,27.9,18.1,30.9,2.5,21.0,1.3,clay_loam,16.0,28.7,center_pivot,0.0
2024-09-16,tomato,development,32.4,21.2,88.3,4.3,14.5,6.5,clay_loam,16.1,28.7,center_pivot,0.0
2024-09-17,tomato,development,38.1,29.8,52.3,5.5,11.7,16.5,clay_loam,19.7,28.7,center_pivot,0.0
2024-09-18,tomato,development,29.6,16.5,41.0,4.9,20.3,0.0,clay_loam,17.4,28.7,center_pivot,0.89
2024-09-19,tomato,development,31.5,22.6,44.1,7.0,19.3,0.0,clay_loam,16.0,28.7,center_pivot,1.02
2024-09-20,tomato,development,32.7,22.8,61.1,1.4,23.8,4.1,clay_loam,16.0,28.7,center_pivot,0.0
2024-09-21,tomato,development,32.8,20.2,34.7,3.7,19.2,0.0,clay_loam,16.0,28.7,center_pivot,0.89
2024-09-22,tomato,development,35.0,26.2,58.2,8.6,12.7,31.6,clay_loam,23.6,28.7,center_pivot,0.0
2024-09-23,tomato,development,33.5,24.9,48.3,1.6,22.5,0.0,clay_loam,21.5,28.7,center_pivot,2.44
